ts,open,high,low,close,volume
2026-07-21T10:00:00+00:00,1942.22,1947.09,1932.1,1934.18,16251.7069
2026-07-21T11:00:00+00:00,1934.19,1937.34,1925.98,1935.69,33407.8433
2026-07-21T12:00:00+00:00,1935.69,1945.23,1932.38,1942.79,15279.9073
2026-07-21T13:00:00+00:00,1942.8,1943.77,1927.53,1940.3,19914.6022
2026-07-21T14:00:00+00:00,1940.31,1944.0,1928.0,1931.87,14705.618
2026-07-21T15:00:00+00:00,1931.88,1932.51,1923.36,1931.81,12511.0061
2026-07-21T16:00:00+00:00,1931.81,1935.36,1921.63,1926.37,7887.812
2026-07-21T17:00:00+00:00,1926.37,1928.38,1915.0,1918.71,14508.5446
2026-07-21T18:00:00+00:00,1918.7,1923.0,1915.11,1919.93,12665.6515
2026-07-21T19:00:00+00:00,1919.93,1926.16,1918.2,1923.39,14885.7775
2026-07-21T20:00:00+00:00,1923.38,1926.44,1921.68,1923.24,6018.2494
2026-07-21T21:00:00+00:00,1923.25,1926.54,1919.85,1924.32,5012.5857
2026-07-21T22:00:00+00:00,1924.31,1924.31,1918.1,1920.86,3606.7745
2026-07-21T23:00:00+00:00,1920.86,1932.0,1916.67,1930.09,6056.9389
2026-07-22T00:00:00+00:00,1930.09,1944.68,1929.02,1939.46,12280.2152
2026-07-22T01:00:00+00:00,1939.45,1940.56,1928.0,1933.61,7700.3916
2026-07-22T02:00:00+00:00,1933.62,1936.39,1926.91,1930.43,9004.7948
2026-07-22T03:00:00+00:00,1930.42,1936.05,1926.76,1928.77,9211.1631
2026-07-22T04:00:00+00:00,1928.76,1939.4,1928.11,1936.82,12044.2195
2026-07-22T05:00:00+00:00,1936.83,1936.98,1918.27,1919.35,14081.0097
2026-07-22T06:00:00+00:00,1919.36,1921.1,1913.34,1917.4,7850.8564
2026-07-22T07:00:00+00:00,1917.41,1919.0,1910.68,1914.44,13989.0518
2026-07-22T08:00:00+00:00,1914.43,1925.15,1914.08,1921.32,12358.1318
2026-07-22T09:00:00+00:00,1921.33,1926.5,1919.41,1924.49,9209.9805
2026-07-22T10:00:00+00:00,1924.49,1933.62,1923.25,1930.82,10304.8933
2026-07-22T11:00:00+00:00,1930.82,1931.5,1922.36,1927.27,4571.4306
2026-07-22T12:00:00+00:00,1927.26,1927.45,1913.26,1917.17,6931.3358
2026-07-22T13:00:00+00:00,1917.17,1942.43,1917.0,1939.93,15766.4647
2026-07-22T14:00:00+00:00,1939.92,1955.92,1923.01,1933.2,23895.4302
2026-07-22T15:00:00+00:00,1933.2,1952.36,1933.0,1943.03,15259.8036
2026-07-22T16:00:00+00:00,1943.04,1956.45,1935.42,1949.84,14899.4678
2026-07-22T17:00:00+00:00,1949.84,1950.3,1934.97,1938.53,9814.7857
2026-07-22T18:00:00+00:00,1938.53,1940.0,1923.2,1930.69,11320.4039
2026-07-22T19:00:00+00:00,1930.69,1931.88,1921.0,1925.13,5286.7954
2026-07-22T20:00:00+00:00,1925.14,1930.4,1922.95,1926.76,5448.1097
2026-07-22T21:00:00+00:00,1926.76,1939.7,1926.76,1938.76,4862.4259
2026-07-22T22:00:00+00:00,1938.76,1939.23,1930.91,1938.42,7430.7471
2026-07-22T23:00:00+00:00,1938.43,1938.43,1923.6,1934.25,7618.9172
2026-07-23T00:00:00+00:00,1934.26,1941.5,1932.37,1932.37,7806.1931
2026-07-23T01:00:00+00:00,1932.36,1936.7,1926.61,1928.39,5600.2585
2026-07-23T02:00:00+00:00,1928.38,1929.7,1921.81,1927.6,4520.1302
2026-07-23T03:00:00+00:00,1927.6,1928.03,1917.57,1920.55,7067.1535
2026-07-23T04:00:00+00:00,1920.56,1926.02,1918.63,1919.74,5718.7307
2026-07-23T05:00:00+00:00,1919.74,1928.69,1918.31,1922.77,3797.0127
2026-07-23T06:00:00+00:00,1922.78,1926.83,1921.07,1925.39,3761.1815
2026-07-23T07:00:00+00:00,1925.39,1925.39,1912.6,1915.65,15074.1808
2026-07-23T08:00:00+00:00,1915.65,1927.41,1914.44,1926.54,6170.3801
2026-07-23T09:00:00+00:00,1926.54,1931.66,1923.4,1924.36,9981.4087
2026-07-23T10:00:00+00:00,1924.36,1930.43,1922.13,1928.14,4239.3939
2026-07-23T11:00:00+00:00,1928.15,1929.08,1924.63,1926.04,5003.2542
2026-07-23T12:00:00+00:00,1926.03,1927.99,1894.0,1904.64,26669.4585
2026-07-23T13:00:00+00:00,1904.67,1909.19,1895.47,1898.72,16334.9699
2026-07-23T14:00:00+00:00,1898.73,1907.26,1892.5,1896.43,15426.3077
2026-07-23T15:00:00+00:00,1896.44,1897.88,1882.98,1895.23,21413.486
2026-07-23T16:00:00+00:00,1895.23,1895.41,1884.69,1887.95,11755.5936
2026-07-23T17:00:00+00:00,1887.94,1892.18,1875.01,1878.31,10958.922
2026-07-23T18:00:00+00:00,1878.31,1884.52,1876.05,1881.19,8210.3838
2026-07-23T19:00:00+00:00,1881.19,1883.63,1869.44,1875.65,9424.5918
2026-07-23T20:00:00+00:00,1875.64,1889.09,1874.81,1885.98,7351.5441
2026-07-23T21:00:00+00:00,1885.97,1888.93,1880.86,1882.72,4782.8337
2026-07-23T22:00:00+00:00,1882.73,1884.13,1874.23,1883.42,5133.8249
2026-07-23T23:00:00+00:00,1883.41,1884.8,1875.56,1878.38,3587.8794
2026-07-24T00:00:00+00:00,1878.38,1879.18,1859.67,1871.47,13406.7609
2026-07-24T01:00:00+00:00,1871.47,1877.6,1870.32,1872.76,6649.6745
2026-07-24T02:00:00+00:00,1872.76,1878.5,1864.82,1869.58,6328.9081
2026-07-24T03:00:00+00:00,1869.57,1881.2,1868.31,1880.67,7169.022
2026-07-24T04:00:00+00:00,1880.67,1882.0,1875.0,1876.12,3649.7064
2026-07-24T05:00:00+00:00,1876.13,1882.14,1873.48,1880.97,5641.1485
2026-07-24T06:00:00+00:00,1880.97,1888.49,1878.9,1888.13,6802.7211
2026-07-24T07:00:00+00:00,1888.14,1909.8,1888.14,1895.98,18399.9061
2026-07-24T08:00:00+00:00,1895.98,1896.04,1886.35,1888.07,5209.3782
2026-07-24T09:00:00+00:00,1888.07,1889.11,1878.39,1888.07,7006.5254
2026-07-24T10:00:00+00:00,1888.08,1888.64,1880.39,1883.82,4084.0349
2026-07-24T11:00:00+00:00,1883.81,1884.71,1876.71,1883.93,6799.138
2026-07-24T12:00:00+00:00,1883.93,1886.09,1872.0,1872.65,7785.1308
2026-07-24T13:00:00+00:00,1872.65,1875.4,1848.11,1857.6,25437.0765
2026-07-24T14:00:00+00:00,1857.61,1863.18,1848.09,1862.9,16154.1622
2026-07-24T15:00:00+00:00,1862.9,1869.43,1854.15,1861.81,18647.6311
2026-07-24T16:00:00+00:00,1861.82,1866.07,1853.5,1857.47,12748.0211
2026-07-24T17:00:00+00:00,1857.47,1866.61,1855.03,1866.53,8564.3041
2026-07-24T18:00:00+00:00,1866.53,1866.76,1858.48,1862.72,3900.7267
2026-07-24T19:00:00+00:00,1862.73,1864.58,1858.0,1863.83,4600.1132
2026-07-24T20:00:00+00:00,1863.84,1865.82,1858.42,1860.9,3703.6087
2026-07-24T21:00:00+00:00,1860.91,1862.01,1857.05,1857.51,3582.5364
2026-07-24T22:00:00+00:00,1857.51,1861.91,1856.97,1859.49,2393.0236
